RowID,Scores
302,0.376731
303,0.414232
304,0.361152
305,0.355379
306,0.397836
307,0.349516
308,0.418291
309,0.355187
310,0.344276
311,0.379066
312,0.393808
313,0.349976
314,0.368706
315,0.354712
316,0.376306
317,0.414501
318,0.374774
319,0.353605
320,0.382327
321,0.377648
322,0.378247
323,0.395633
324,0.378396
325,0.420284
326,0.380253
327,0.401956
328,0.391154
329,0.377825
330,0.380519
331,0.374594
332,0.365070
333,0.384669
334,0.368030
335,0.375287
336,0.354138
337,0.376674
338,0.357079
339,0.413792
340,0.366761
341,0.413470
342,0.360477
343,0.380564
344,0.363182
345,0.356244
346,0.362109
347,0.417271
348,0.364543
349,0.386967
350,0.360049
351,0.356973
352,0.380195
353,0.356238
354,0.348366
355,0.360272
356,0.371826
357,0.359801
358,0.354584
359,0.398597
360,0.434068
361,0.390048
362,0.359110
363,0.354542
364,0.357005
365,0.388526
366,0.349402
367,0.392369
368,0.364682
369,0.361347
370,0.353389
371,0.387692
372,0.366371
373,0.361387
374,0.373708
375,0.410786
376,0.358123
377,0.384968
378,0.410917
379,0.351190
380,0.414966
381,0.394410
382,0.355887
383,0.353919
384,0.375005
385,0.427167
386,0.415484
387,0.365080
388,0.355969
389,0.350744
390,0.370445
391,0.394794
392,0.398052
393,0.387820
394,0.359906
395,0.384069
396,0.359419
397,0.353827
398,0.348001
399,0.418536
400,0.429669
401,0.370682
402,0.366197
403,0.381112
404,0.380546
405,0.403601
406,0.358000
407,0.382965
408,0.347689
409,0.358489
410,0.411732
411,0.360282
412,0.345348
413,0.364010
414,0.373572
415,0.394384
416,0.348475
417,0.368174
418,0.366317
419,0.351381
420,0.360439
421,0.384304
422,0.361124
423,0.345251
424,0.411900
425,0.372915
426,0.429086
427,0.415124
428,0.370119
429,0.430243
430,0.371953
431,0.376332
432,0.392108
433,0.394658
434,0.381194
435,0.429302
436,0.355094
437,0.377821
438,0.366077
439,0.385253
440,0.443514
441,0.349112
442,0.356738
443,0.356551
444,0.365362
445,0.385605
446,0.386784
447,0.356268
448,0.406068
449,0.376611
450,0.348436
451,0.386093
452,0.405707
453,0.406264
454,0.348029
455,0.354296
456,0.359906
457,0.384336
458,0.417412
459,0.364430
460,0.370513
461,0.393099
462,0.442795
463,0.365701
464,0.470128
465,0.401607
466,0.346873
467,0.411302
468,0.399492
469,0.390240
470,0.351540
471,0.366315
472,0.364383
473,0.417190
474,0.369496
475,0.352118
476,0.376864
477,0.396455
478,0.373041
479,0.372680
480,0.377976
481,0.392659
482,0.355529
483,0.402258
484,0.346303
485,0.402640
486,0.392335
487,0.356088
488,0.384449
489,0.411458
490,0.388287
491,0.367811
492,0.359910
493,0.386791
494,0.413160
495,0.410864
496,0.373407
497,0.369834
498,0.374192
499,0.381169
500,0.368299
501,0.361642
502,0.356847
503,0.372550
504,0.414098
505,0.375506
506,0.402442
507,0.360373
508,0.358499
509,0.399088
510,0.355191
511,0.367562
512,0.379475
513,0.376349
514,0.357504
515,0.414135
516,0.406856
517,0.388438
518,0.370633
519,0.417308
520,0.368698
521,0.416177
522,0.374189
523,0.364767
524,0.407148
525,0.375452
526,0.442334
527,0.385149
528,0.439144
529,0.361082
530,0.372576
531,0.383546
532,0.377340
533,0.372086
534,0.385686
535,0.381048
536,0.364043
537,0.367668
538,0.347046
539,0.386334
540,0.367289
541,0.373838
542,0.388208
543,0.378252
544,0.401230
545,0.371652
546,0.392699
547,0.362649
548,0.410906
549,0.387645
550,0.359414
551,0.408956
552,0.359131
553,0.358190
554,0.402761
555,0.385539
556,0.357992
557,0.402063
558,0.373546
559,0.391982
560,0.354027
561,0.394228
562,0.401706
563,0.418937
564,0.367660
565,0.398433
566,0.358763
567,0.365155
568,0.400811
569,0.385997
570,0.415332
571,0.390374
572,0.347120
573,0.356481
574,0.356513
575,0.375457
576,0.367424
577,0.418679
578,0.366093
579,0.373309
580,0.363080
581,0.389366
582,0.395053
583,0.353443
584,0.361817
585,0.367202
586,0.353883
587,0.365537
588,0.361172
589,0.371970
590,0.365478
591,0.424802
592,0.368463
593,0.354602
594,0.361978
595,0.354946
596,0.430263
597,0.392298
598,0.410056
599,0.368258
600,0.349570
601,0.361168
602,0.374490
603,0.411107
604,0.347510
605,0.373768
606,0.439426
607,0.383764
608,0.385992
609,0.357754
610,0.408086
611,0.358696
612,0.382969
613,0.377785
614,0.392954
615,0.382174
616,0.385716
617,0.383948
618,0.353469
619,0.377211
620,0.407248
621,0.362305
622,0.407377
623,0.386905
624,0.364625
625,0.370036
626,0.418751
627,0.368023
628,0.368320
629,0.369808
630,0.352045
631,0.373214
632,0.405570
633,0.403969
634,0.348928
635,0.391758
636,0.350410
637,0.357682
638,0.351256
639,0.400765
640,0.412522
641,0.355689
642,0.390403
643,0.390794
644,0.358596
645,0.378787
646,0.362055
647,0.363779
648,0.346319
649,0.381718
650,0.378804
651,0.385733
652,0.364664
653,0.381153
654,0.371125
655,0.383467
656,0.388968
657,0.391747
658,0.400720
659,0.385102
660,0.356430
661,0.372162
662,0.379690
663,0.386785
664,0.405758
665,0.407295
666,0.368388
667,0.399532
668,0.401361
669,0.416211
670,0.451255
671,0.361070
672,0.380026
673,0.405943
674,0.363015
675,0.376412
676,0.349628
677,0.391356
678,0.345265
679,0.380745
680,0.375702
681,0.404767
682,0.361601
683,0.385280
684,0.398553
685,0.383717
686,0.373723
687,0.360844
688,0.380365
689,0.422700
690,0.368019
691,0.361787
692,0.378354
693,0.396116
694,0.358385
695,0.384131
696,0.363406
697,0.391261
698,0.355552
699,0.405001
700,0.373093
701,0.400164
702,0.391255
703,0.384785
704,0.420067
705,0.399524
706,0.383088
707,0.352270
708,0.357849
709,0.410898
710,0.350997
711,0.363875
712,0.404495
713,0.435658
714,0.364326
715,0.383606
716,0.381876
717,0.395422
718,0.370458
719,0.416714
720,0.354569
721,0.403100
722,0.419583
723,0.385270
724,0.388849
725,0.394930
726,0.367861
727,0.357070
728,0.350210
729,0.402777
730,0.389665
731,0.374065
732,0.423797
733,0.439278
734,0.406321
735,0.402410
736,0.367672
737,0.395183
738,0.353095
739,0.404020
740,0.361703
741,0.367089
742,0.382700
743,0.449410
744,0.360859
745,0.431698
746,0.353488
747,0.356398
748,0.370708
749,0.377966
750,0.366158
751,0.394784
752,0.395075
753,0.378168
754,0.348265
755,0.364312
756,0.433453
757,0.403394
758,0.394936
759,0.407041
760,0.378780
761,0.380580
762,0.364980
763,0.387293
764,0.405561
765,0.361525
766,0.384078
767,0.381209
768,0.375333
769,0.400368
770,0.404873
771,0.389481
772,0.403245
773,0.360086
774,0.414307
775,0.368487
776,0.372845
777,0.387643
778,0.361592
779,0.367011
780,0.354614
781,0.445655
782,0.357685
783,0.366284
784,0.357952
785,0.396368
786,0.360818
787,0.403374
788,0.370662
789,0.373116
790,0.422593
791,0.387271
792,0.410169
793,0.364144
794,0.405202
795,0.365143
796,0.357503
797,0.386775
798,0.376641
799,0.387330
800,0.364164
801,0.400743
802,0.371306
803,0.363758
804,0.404915
805,0.372021
806,0.364598
807,0.387072
808,0.355782
809,0.355960
810,0.377373
811,0.374410
812,0.364498
813,0.385959
814,0.446969
815,0.383027
816,0.374635
817,0.379062
818,0.384559
819,0.375825
820,0.392880
821,0.378311
822,0.347049
823,0.374713
824,0.359530
825,0.422256
826,0.399106
827,0.355467
828,0.443745
829,0.395772
830,0.400472
831,0.403099
832,0.354882
833,0.361821
834,0.369240
835,0.362814
836,0.383746
837,0.397439
838,0.345338
839,0.372940
840,0.379912
841,0.409120
842,0.367106
843,0.380927
844,0.393720
845,0.391915
846,0.382080
847,0.403510
848,0.417408
849,0.414331
850,0.382537
851,0.388778
852,0.361048
853,0.366862
854,0.373657
855,0.388403
856,0.360397
857,0.396971
858,0.361545
859,0.417238
860,0.399873
861,0.385736
862,0.388136
863,0.375485
864,0.350022
865,0.383960
866,0.407282
867,0.397534
868,0.369614
869,0.393412
870,0.368780
871,0.359351
872,0.467016
873,0.423339
874,0.402473
875,0.435260
876,0.356913
877,0.374133
878,0.364048
879,0.365560
880,0.364704
881,0.382723
882,0.400913
883,0.405785
884,0.350932
885,0.384658
886,0.417654
887,0.378486
888,0.358821
889,0.413371
890,0.373667
891,0.356601
892,0.355264
893,0.425414
894,0.369078
895,0.425473
896,0.411480
897,0.382985
898,0.364864
899,0.378077
900,0.345670
901,0.372096
902,0.392343
903,0.405577
904,0.397954
905,0.362542
906,0.387799
907,0.421244
908,0.409351
909,0.426657
910,0.394838
911,0.384852
912,0.376337
913,0.404869
914,0.377635
915,0.371348
916,0.380645
917,0.404386
918,0.370799
919,0.363267
920,0.355380
921,0.377534
922,0.354809
923,0.386986
924,0.448209
925,0.386390
926,0.395879
927,0.402270
928,0.366806
929,0.377499
930,0.374967
931,0.396644
932,0.367186
933,0.376061
934,0.406958
935,0.381569
936,0.359532
937,0.373382
938,0.372488
939,0.365505
940,0.370799
941,0.355592
942,0.419323
943,0.377210
944,0.423691
945,0.355816
946,0.382112
947,0.360404
948,0.371843
949,0.393230
950,0.369382
951,0.357232
952,0.370604
953,0.380098
954,0.369787
955,0.369909
956,0.384015
957,0.386528
958,0.372211
959,0.377995
960,0.395053
961,0.356351
962,0.388380
963,0.386910
964,0.386953
965,0.404197
966,0.388483
967,0.389423
968,0.351730
969,0.392087
970,0.387467
971,0.363687
972,0.401824
973,0.374392
974,0.374126
975,0.401503
976,0.369139
977,0.374314
978,0.355893
979,0.394359
980,0.355208
981,0.413819
982,0.347650
983,0.386341
984,0.409299
985,0.370042
986,0.411654
987,0.380918
988,0.384502
989,0.418042
990,0.391992
991,0.372900
992,0.401413
993,0.355236
994,0.409678
995,0.418219
996,0.364456
997,0.398696
998,0.381221
999,0.376917
1000,0.374184
1001,0.397306
1002,0.347203
1003,0.362412
1004,0.350915
1005,0.385632
1006,0.361138
1007,0.368182
1008,0.379417
1009,0.375860
1010,0.423674
1011,0.402067
1012,0.352993
1013,0.389828
1014,0.383011
1015,0.397207
1016,0.369728
1017,0.352937
1018,0.389928
1019,0.404081
1020,0.367203
1021,0.360024
1022,0.352294
1023,0.363802
1024,0.371283
1025,0.365438
1026,0.360979
1027,0.348143
1028,0.437738
1029,0.412421
1030,0.425297
1031,0.352486
1032,0.377603
1033,0.391396
1034,0.391205
1035,0.373875
1036,0.371345
1037,0.361236
1038,0.377226
1039,0.382988
1040,0.450732
1041,0.378938
1042,0.373464
1043,0.404100
1044,0.347833
1045,0.379834
1046,0.377542
1047,0.401472
1048,0.434096
1049,0.407668
1050,0.395213
1051,0.357689
1052,0.352532
1053,0.383740
1054,0.393835
1055,0.375715
1056,0.360823
1057,0.370575
1058,0.372344
1059,0.364059
1060,0.347787
1061,0.353624
1062,0.378009
1063,0.349487
1064,0.363829
1065,0.347940
1066,0.368498
1067,0.381214
1068,0.360839
1069,0.379779
1070,0.359895
1071,0.382371
1072,0.391928
1073,0.369987
1074,0.367664
1075,0.401538
1076,0.392916
1077,0.391302
1078,0.412192
1079,0.349685
1080,0.346227
1081,0.350207
1082,0.364677
1083,0.401135
1084,0.354249
1085,0.353470
1086,0.363190
1087,0.378748
1088,0.348329
1089,0.375899
1090,0.405473
1091,0.407628
1092,0.378421
1093,0.413892
1094,0.362167
1095,0.353690
1096,0.408824
1097,0.422186
1098,0.355104
1099,0.380392
1100,0.358991
1101,0.364154
1102,0.416173
1103,0.363759
1104,0.381775
1105,0.395856
1106,0.352585
1107,0.407950
1108,0.421140
1109,0.390434
1110,0.348945
1111,0.372467
1112,0.362788
1113,0.367309
1114,0.367766
1115,0.369573
1116,0.388595
1117,0.366676
1118,0.348691
1119,0.388394
1120,0.373576
1121,0.389020
1122,0.369322
1123,0.364865
1124,0.376660
1125,0.388784
1126,0.361828
1127,0.390591
1128,0.379576
1129,0.404909
1130,0.373127
1131,0.354709
1132,0.348437
1133,0.363273
1134,0.397726
1135,0.371197
1136,0.364035
1137,0.397074
1138,0.356189
1139,0.385621
1140,0.396182
1141,0.392178
1142,0.371766
1143,0.379536
1144,0.371965
1145,0.375637
1146,0.379900
1147,0.373766
1148,0.361260
1149,0.352906
1150,0.371192
1151,0.376187
1152,0.381305
1153,0.372282
1154,0.369667
1155,0.354479
1156,0.374007
1157,0.382379
1158,0.430331
1159,0.377033
1160,0.425032
1161,0.361695
1162,0.413160
1163,0.377727
1164,0.381001
1165,0.381646
1166,0.352165
1167,0.353930
1168,0.351399
1169,0.354431
1170,0.365949
1171,0.362982
1172,0.366448
1173,0.358275
1174,0.356892
1175,0.384506
1176,0.422081
1177,0.359740
1178,0.360186
1179,0.406262
1180,0.390819
1181,0.360888
1182,0.352989
1183,0.418556
1184,0.393779
1185,0.399095
1186,0.383415
1187,0.400563
1188,0.385935
1189,0.395674
1190,0.396801
1191,0.372332
1192,0.353433
1193,0.412051
1194,0.396227
1195,0.406037
1196,0.400924
1197,0.357942
1198,0.362790
1199,0.445512
1200,0.350811
1201,0.384038
1202,0.369830
1203,0.386952
1204,0.360646
1205,0.373724
1206,0.418213
1207,0.396976
1208,0.383059
1209,0.442541
1210,0.368950
1211,0.361191
1212,0.363668
1213,0.401229
1214,0.416994
1215,0.424817
1216,0.371186
1217,0.382761
1218,0.357064
1219,0.407691
1220,0.386934
1221,0.376366
1222,0.388785
1223,0.401090
1224,0.367860
1225,0.377546
1226,0.381264
1227,0.366186
1228,0.356870
1229,0.357180
1230,0.350577
1231,0.379890
1232,0.361534
1233,0.393219
1234,0.361916
1235,0.362431
1236,0.366032
1237,0.371865
1238,0.348081
1239,0.404841
1240,0.355064
1241,0.406646
1242,0.343822
1243,0.362090
1244,0.373654
1245,0.410713
1246,0.392149
1247,0.407366
1248,0.391701
1249,0.427722
1250,0.353956
1251,0.375229
1252,0.348485
1253,0.415063
1254,0.363145
1255,0.437763
1256,0.351077
1257,0.381319
1258,0.389673
1259,0.367992
1260,0.402468
1261,0.399463
1262,0.425342
1263,0.405305
1264,0.424652
1265,0.404366
1266,0.411239
1267,0.437349
1268,0.376461
1269,0.446827
1270,0.356719
1271,0.412252
1272,0.394104
1273,0.431316
1274,0.366676
1275,0.391097
1276,0.422013
1277,0.362143
1278,0.376677
1279,0.405702
1280,0.359820
1281,0.366127
1282,0.358292
1283,0.376038
1284,0.346255
1285,0.381218
1286,0.370639
1287,0.360414
1288,0.374151
1289,0.398029
1290,0.450626
1291,0.376340
1292,0.351327
1293,0.360521
1294,0.374331
1295,0.422258
1296,0.373836
1297,0.397252
1298,0.370637
1299,0.401438
1300,0.357022
1301,0.429911
1302,0.384604
1303,0.412178
1304,0.400196
1305,0.376721
1306,0.419453
1307,0.358140
1308,0.363850
1309,0.380942
1310,0.424373
1311,0.399050
1312,0.386029
1313,0.395308
1314,0.412346
1315,0.386249
1316,0.351680
1317,0.391299
1318,0.372719
1319,0.417670
1320,0.374740
1321,0.351056
1322,0.402148
1323,0.408630
1324,0.396343
1325,0.385571
1326,0.363761
1327,0.412890
1328,0.369894
1329,0.386306
1330,0.366197
1331,0.365862
1332,0.380613
1333,0.370228
1334,0.396689
1335,0.364038
1336,0.388656
1337,0.377047
1338,0.367609
1339,0.394725
1340,0.374858
1341,0.368588
1342,0.350813
1343,0.378004
1344,0.374323
1345,0.388268
1346,0.409069
1347,0.353985
1348,0.359904
1349,0.402361
1350,0.359321
1351,0.394975
1352,0.384186
1353,0.360349
1354,0.350584
1355,0.357173
1356,0.406823
1357,0.370048
1358,0.389196
1359,0.408219
1360,0.375200
1361,0.407311
1362,0.367795
1363,0.439163
1364,0.392940
1365,0.366345
1366,0.447953
1367,0.457178
1368,0.412597
1369,0.362320
1370,0.375146
1371,0.437473
1372,0.415064
1373,0.379566
1374,0.390601
1375,0.364721
1376,0.386061
1377,0.393538
1378,0.367245
1379,0.372792
1380,0.440404
1381,0.357089
1382,0.420075
1383,0.363331
1384,0.376781
1385,0.384349
1386,0.420045
1387,0.402273
1388,0.374832
1389,0.376685
1390,0.365610
1391,0.387395
1392,0.378559
1393,0.393493
1394,0.351081
1395,0.426709
1396,0.356963
1397,0.446243
1398,0.379758
1399,0.380165
1400,0.368132
1401,0.402501
1402,0.409648
1403,0.415127
1404,0.374804
1405,0.368067
1406,0.391711
1407,0.410457
1408,0.378788
1409,0.393749
1410,0.356497
1411,0.394398
1412,0.352474
1413,0.372066
1414,0.408247
1415,0.389004
1416,0.398967
1417,0.370863
1418,0.374059
1419,0.371188
1420,0.459540
1421,0.354308
1422,0.362338
1423,0.398708
1424,0.410919
1425,0.365166
1426,0.356441
1427,0.407609
1428,0.382239
1429,0.396943
1430,0.377292
1431,0.393309
1432,0.400479
1433,0.368502
1434,0.360002
1435,0.379983
1436,0.356387
1437,0.429743
1438,0.398332
1439,0.399165
1440,0.430058
1441,0.356681
1442,0.381433
1443,0.421376
1444,0.392548
1445,0.350428
1446,0.371038
1447,0.411745
1448,0.477017
1449,0.406577
1450,0.355905
1451,0.392231
1452,0.353936
1453,0.403961
1454,0.391260
1455,0.353956
1456,0.384715
1457,0.359981
1458,0.347215
1459,0.376045
1460,0.410936
1461,0.386177
1462,0.376784
1463,0.352871
1464,0.350386
1465,0.359204
1466,0.462863
1467,0.380921
1468,0.375821
1469,0.404785
1470,0.377906
1471,0.422279
1472,0.364965
1473,0.362597
1474,0.373562
1475,0.377252
1476,0.365638
1477,0.376696
1478,0.393932
1479,0.417313
1480,0.442541
1481,0.366871
1482,0.361036
1483,0.352823
1484,0.382005
1485,0.368414
1486,0.365668
1487,0.369021
1488,0.394883
1489,0.417209
1490,0.390038
1491,0.353960
1492,0.359209
1493,0.368972
1494,0.400772
1495,0.424214
1496,0.352028
1497,0.365827
1498,0.360144
1499,0.369418
1500,0.354277
1501,0.404247
1502,0.398025
1503,0.375230
1504,0.398517
1505,0.402798
1506,0.354041
1507,0.360111
1508,0.365816
1509,0.373551
1510,0.357049
1511,0.389260
1512,0.361317
1513,0.378579
1514,0.368847
1515,0.369766
1516,0.363576
1517,0.428109
1518,0.407143
1519,0.398125
1520,0.372469
1521,0.355757
1522,0.399260
1523,0.374787
1524,0.361953
1525,0.373763
1526,0.437053
1527,0.357295
1528,0.351582
1529,0.379969
1530,0.397703
1531,0.373009
1532,0.408323
1533,0.374952
1534,0.420958
1535,0.371488
1536,0.378725
1537,0.381346
1538,0.417342
1539,0.401693
1540,0.372662
1541,0.391337
1542,0.360149
1543,0.365925
1544,0.351912
1545,0.367899
1546,0.374979
1547,0.362403
1548,0.351379
1549,0.394182
1550,0.420787
1551,0.367718
1552,0.366781
1553,0.366149
1554,0.355949
1555,0.347273
1556,0.375689
1557,0.370769
1558,0.416393
1559,0.372472
1560,0.393037
1561,0.403274
1562,0.370745
1563,0.408117
1564,0.364377
1565,0.377278
1566,0.379718
1567,0.385003
1568,0.380951
1569,0.373623
1570,0.351261
1571,0.418347
1572,0.363056
1573,0.375669
1574,0.409000
1575,0.373072
1576,0.356349
1577,0.367026
1578,0.389348
1579,0.355418
1580,0.379421
1581,0.385862
1582,0.376925
1583,0.409886
1584,0.399585
1585,0.357986
1586,0.393243
1587,0.375518
1588,0.376618
1589,0.371137
1590,0.430901
1591,0.379568
1592,0.371040
1593,0.405686
1594,0.365771
1595,0.410385
1596,0.416335
1597,0.352689
1598,0.372952
1599,0.399057
1600,0.367780
1601,0.366324
1602,0.416824
1603,0.395173
1604,0.387382
1605,0.389714
1606,0.380694
1607,0.347509
1608,0.384531
1609,0.418056
1610,0.368351
1611,0.395649
1612,0.355597
1613,0.366540
1614,0.360636
1615,0.379696
1616,0.389065
1617,0.368617
1618,0.430009
1619,0.366964
1620,0.408208
1621,0.367692
1622,0.423194
1623,0.352835
1624,0.395759
1625,0.408432
1626,0.401822
1627,0.346786
1628,0.378261
1629,0.413609
1630,0.362201
1631,0.382096
1632,0.373588
1633,0.389619
1634,0.380802
1635,0.371019
1636,0.368951
1637,0.384231
1638,0.367362
1639,0.356632
1640,0.346138
1641,0.371423
1642,0.406970
1643,0.354421
1644,0.371343
1645,0.423705
1646,0.417615
1647,0.354912
1648,0.380392
1649,0.417223
1650,0.361375
1651,0.392619
1652,0.406911
1653,0.361666
1654,0.348628
1655,0.372802
1656,0.354094
1657,0.384127
1658,0.349151
1659,0.347643
1660,0.393857
1661,0.393741
1662,0.386565
1663,0.363002
1664,0.451196
1665,0.351569
1666,0.369883
1667,0.361563
1668,0.357620
1669,0.374874
1670,0.378378
1671,0.364795
1672,0.411078
1673,0.361805
1674,0.413828
1675,0.377380
1676,0.371670
1677,0.380647
1678,0.431541
1679,0.424121
1680,0.345867
1681,0.350039
1682,0.406497
1683,0.374931
1684,0.388181
1685,0.389118
1686,0.356408
1687,0.357216
1688,0.398446
1689,0.368810
1690,0.379395
1691,0.377314
1692,0.373244
1693,0.358202
1694,0.363971
1695,0.361755
1696,0.357515
1697,0.347668
1698,0.395007
1699,0.347935
1700,0.346700
1701,0.418217
1702,0.427127
1703,0.346879
1704,0.352633
1705,0.361791
1706,0.366924
1707,0.379535
1708,0.388402
1709,0.404000
1710,0.353387
1711,0.407120
1712,0.392591
1713,0.361849
1714,0.355163
1715,0.410872
1716,0.347500
1717,0.352099
1718,0.377889
1719,0.376884
1720,0.355083
1721,0.394988
1722,0.393706
1723,0.432172
1724,0.438008
1725,0.428217
1726,0.376876
1727,0.390668
1728,0.351928
1729,0.429212
1730,0.356439
1731,0.395133
1732,0.378938
1733,0.361879
1734,0.350467
1735,0.381069
1736,0.357578
1737,0.384273
1738,0.362810
1739,0.360479
1740,0.368829
1741,0.378045
1742,0.406627
1743,0.366938
1744,0.368260
1745,0.382354
1746,0.364302
1747,0.354618
1748,0.379595
1749,0.369799
1750,0.368673
1751,0.360038
1752,0.376277
1753,0.394844
1754,0.397703
1755,0.389098
1756,0.392197
1757,0.385370
1758,0.391096
1759,0.418241
1760,0.365011
1761,0.380722
1762,0.357902
1763,0.347884
1764,0.377793
1765,0.351327
1766,0.400950
1767,0.351963
1768,0.398385
1769,0.397220
1770,0.355641
1771,0.439349
1772,0.398995
1773,0.376838
1774,0.407027
1775,0.419127
1776,0.395235
1777,0.369624
1778,0.425201
1779,0.371235
1780,0.368643
1781,0.365505
1782,0.378551
1783,0.393363
1784,0.399830
1785,0.368552
1786,0.352197
1787,0.348266
1788,0.362177
1789,0.369038
1790,0.418000
1791,0.381115
1792,0.362389
1793,0.380180
1794,0.384896
1795,0.376817
1796,0.367886
1797,0.404619
1798,0.426514
1799,0.374819
1800,0.397969
1801,0.366994
1802,0.369840
1803,0.369097
1804,0.378464
1805,0.366275
1806,0.383478
1807,0.350984
1808,0.374375
1809,0.386993
1810,0.375061
1811,0.355614
1812,0.366049
1813,0.370570
1814,0.405041
1815,0.356303
1816,0.352191
1817,0.391398
1818,0.362454
1819,0.434052
1820,0.382245
1821,0.356622
1822,0.352890
1823,0.378000
1824,0.369916
1825,0.371202
1826,0.441282
1827,0.372280
1828,0.424091
1829,0.378283
1830,0.367915
1831,0.356071
1832,0.351458
1833,0.374625
1834,0.378544
1835,0.367751
1836,0.362352
1837,0.408973
1838,0.356567
1839,0.359154
1840,0.396006
1841,0.401336
1842,0.374907
1843,0.417394
1844,0.414299
1845,0.417245
1846,0.359694
1847,0.383332
1848,0.357968
1849,0.391174
1850,0.347573
1851,0.441527
1852,0.371800
1853,0.373597
1854,0.352822
1855,0.374251
1856,0.401918
1857,0.418322
1858,0.385133
1859,0.360427
1860,0.367578
1861,0.403199
1862,0.361077
1863,0.395905
1864,0.364706
1865,0.411455
1866,0.356783
1867,0.392924
1868,0.411357
1869,0.373594
1870,0.363221
1871,0.415383
1872,0.392075
